batch_size,confidence_std_kendall_results,confidence_std_spread_results,max_depth,max_features,max_leaf_nodes,min_samples_leaf,min_samples_split,n_estimators,n_input,n_output,name,nbytes_results,rmse_results,train_rmse_results,train_time_results,verbose,alg
1024,0.0595784771322745,1.2260782269643669,13.0,1.0,999.0,1,10,375,9,1,protein,73995328,2.703981652521417,2.171381008300067,91.05156474001706,0,rf
1024,0.0543169894173561,2.4957125159418307,99.0,1.0,999.0,3,3,386,9,1,protein,322422528,2.3690043951708843,1.3111832156930887,116.08098399126902,0,rf
1024,0.0540684393105914,2.9577607642242483,48.0,1.0,999.0,2,2,120,9,1,protein,156507520,2.336106987574793,1.09693724817664,37.64169158414006,0,rf
1024,0.0476575415289921,2.049605158162625,98.0,1.0,999.0,2,10,216,9,1,protein,131096448,2.473504434875578,1.4198614734377415,64.01347135193646,0,rf
1024,0.0433849352148243,2.901171094322135,83.0,1.0,999.0,2,2,638,9,1,protein,831853312,2.3759905817723133,1.082101034607063,198.4138546399772,0,rf
1024,0.0384757067170811,1.1160236475408845,6.0,1.0,999.0,3,2,626,9,1,protein,4997888,3.913519305355802,3.84944637650382,84.27517561614513,0,rf
1024,0.0383677256131452,0.751810334651576,12.0,1.0,652.0,7,4,107,9,1,protein,8922944,2.9303572849093817,2.5610337410794086,23.619332395493984,0,rf
1024,0.0321040392087519,1.2624148407932834,62.0,1.0,999.0,19,4,161,9,1,protein,19837376,2.8440106083868155,2.510635789575247,38.14108236320317,0,rf
1024,0.035677797569254,2.3263496526767797,75.0,1.0,999.0,2,16,580,9,1,protein,237580928,2.565668512637544,1.6739311237118186,167.97188671678305,0,rf
1024,0.0462673744599703,1.8968102773205933,99.0,1.0,999.0,2,24,656,9,1,protein,189518208,2.6467256061290607,1.913535327077132,166.05057261697948,0,rf
1024,0.0482533573142947,1.9141492307815269,24.0,1.0,999.0,8,14,666,9,1,protein,197025280,2.56571885167658,1.975018686428397,177.54270183015615,0,rf
1024,0.0461893538750204,2.872267202851704,43.0,1.0,999.0,1,19,216,9,1,protein,82729728,2.494822879665908,1.728291709895344,63.449951287359,0,rf
1024,0.0439255694960558,1.689593180533466,99.0,1.0,999.0,10,6,643,9,1,protein,152419904,2.6276808363890747,2.121310166316416,167.7084479550831,0,rf
1024,0.042470868860573,1.2073488641919126,6.0,1.0,976.0,1,6,381,9,1,protein,3042496,3.892782756724882,3.865884464493397,51.58891377411783,0,rf
1024,0.0400839405766692,1.057877506413362,12.0,1.0,999.0,2,4,278,9,1,protein,58389888,2.7678671821639744,2.3230840080604627,63.99298277683556,0,rf
1024,0.0125809235875723,0.8006483625806521,99.0,1.0,873.0,2,7,780,9,1,protein,87110400,2.639615358956896,2.181717637815894,189.7725915480405,0,rf
1024,0.033122228624352,1.6248346779734772,47.0,1.0,999.0,12,27,278,9,1,protein,50014336,2.721250986072861,2.266447826396621,69.80668947845697,0,rf
1024,0.0330453247978115,0.9629048385732208,95.0,1.0,999.0,18,8,771,9,1,protein,100445888,2.883402833608039,2.4782732165577848,165.4354691915214,0,rf
1024,0.0366722242195609,1.0643009955281106,6.0,1.0,999.0,8,18,294,9,1,protein,2286848,3.925392798947672,3.868748997388506,35.77473253197968,0,rf
1024,0.0567208401796387,1.5780157767658272,15.0,1.0,999.0,10,14,634,9,1,protein,112850944,2.6969112172684104,2.2622332517264505,157.4970834068954,0,rf
1024,0.0338680997919323,2.891538822031764,42.0,1.0,999.0,3,2,688,9,1,protein,574276992,2.360445573141225,1.3069073607191526,203.89022266492248,0,rf
1024,0.0058893909647112,0.9814794970870824,61.0,1.0,694.0,9,20,54,9,1,protein,4793472,2.81922107898562,2.390426208244976,12.64215143583715,0,rf
1024,0.0140389977998123,0.8278436379879205,76.0,1.0,655.0,4,31,427,9,1,protein,35772352,2.849491158957333,2.409936382470085,91.02328438870607,0,rf
1024,0.0091442247158552,0.7480712661806793,99.0,1.0,770.0,4,11,759,9,1,protein,74758464,2.7244904647764576,2.269458589030021,180.95609787292776,0,rf
1024,0.0241678393857027,0.7078084719024197,87.0,1.0,999.0,25,3,634,9,1,protein,59165696,2.9648157771925754,2.659043885300153,143.62882420234382,0,rf
1024,0.0451681704688288,2.0984117858226643,40.0,1.0,999.0,3,8,348,9,1,protein,230482432,2.4396328489301533,1.4043250969265186,102.16124257817864,0,rf
1024,0.0341641917911719,1.7141546070252671,99.0,1.0,999.0,11,25,37,9,1,protein,7219904,2.762598282938173,2.225714746840227,8.425414880737662,0,rf
1024,0.037777905191148,0.7355818223518599,54.0,1.0,999.0,32,12,554,9,1,protein,40193152,3.0451154244173475,2.792649906681792,121.733520263806,0,rf
1024,0.0249497861378924,1.222913127992452,39.0,1.0,999.0,23,13,113,9,1,protein,11503040,2.906630078363025,2.616612523978429,26.243091782554984,0,rf
1024,0.0380972556305024,3.58522615825604,29.0,1.0,999.0,2,2,670,9,1,protein,858470912,2.314501001314497,1.0892001996055474,207.89773425087333,0,rf
1024,0.0017709388832868,0.7249054397947804,99.0,1.0,514.0,3,11,306,9,1,protein,20112768,2.8465853847507794,2.5240109449149344,69.47218203358352,0,rf
1024,0.0387455955184784,0.5695102888890915,11.0,1.0,999.0,40,2,530,9,1,protein,21650304,3.203157392729975,3.069754551012987,104.42612486705184,0,rf
1024,0.030805260162987,0.8217171254946753,80.0,1.0,999.0,28,5,650,9,1,protein,53987840,3.0304057357526144,2.7254605241605585,131.18658101931214,0,rf
1024,0.0475859124374246,0.5655013710806198,8.0,1.0,710.0,10,11,271,9,1,protein,6919232,3.589247417192707,3.3658235723951764,46.21919742226601,0,rf
1024,0.0519091182476673,2.6280164989998847,75.0,1.0,999.0,2,12,717,9,1,protein,374101440,2.422744832587126,1.5186496815625683,213.9934241627343,0,rf
1024,0.0398160832102487,1.016672096775732,18.0,1.0,999.0,15,2,530,9,1,protein,79256960,2.836474671584397,2.3852527387275546,115.66132331267,0,rf
1024,-0.0014721312918728,0.7156734313739793,26.0,1.0,330.0,6,25,515,9,1,protein,21720640,3.073414605565568,2.79153158499981,99.56276219896972,0,rf
1024,0.045910130239599,1.719716325597421,64.0,1.0,999.0,4,3,451,9,1,protein,276942016,2.486627021978753,1.4921844991166842,128.9518769942224,0,rf
1024,0.0478166852735877,2.3066673969869247,24.0,1.0,999.0,6,7,186,9,1,protein,73475584,2.498097179100502,1.7827606680804609,45.69244536524639,0,rf
1024,0.0490006529034562,2.164503990794641,99.0,1.0,999.0,3,2,455,9,1,protein,380000448,2.367294354129169,1.3136331577218945,135.0335889942944,0,rf
1024,0.0408024647468425,2.016975696697856,26.0,1.0,999.0,2,17,159,9,1,protein,60772032,2.560920138131696,1.7163010340599358,45.43908701650798,0,rf
1024,-0.0126564959748519,0.7204905894197188,41.0,1.0,220.0,7,6,597,9,1,protein,16773312,3.1601011119033564,3.016143004433519,117.28371235728264,0,rf
1024,0.0297466696299398,0.9774899549801508,25.0,1.0,763.0,31,10,716,9,1,protein,53673472,2.981627685612775,2.7797875759693214,166.39108726475388,0,rf
1024,0.0415735541037508,1.075732323399374,37.0,1.0,999.0,29,3,37,9,1,protein,2961856,3.017567994838269,2.743027220782372,8.244448451325297,0,rf
1024,0.0199016443537484,0.6612658622271458,99.0,1.0,999.0,31,10,363,9,1,protein,27182528,3.035493116531849,2.776020390767989,79.9105772562325,0,rf
1024,0.0443773686206076,2.9334052493599385,57.0,1.0,999.0,2,3,566,9,1,protein,738104064,2.374531478972969,1.0843103458003331,175.3434946667403,0,rf
1024,0.0084194548100889,1.308202430743308,99.0,1.0,86.0,12,7,284,9,1,protein,3108096,3.5855067591834167,3.4908375965515632,49.42043701186776,0,rf
1024,0.0345343257044148,2.498417095746925,91.0,1.0,999.0,2,24,416,9,1,protein,119980544,2.589934898831235,1.9127178986525368,116.59766878187656,0,rf
1024,0.0160343105820614,1.476552222257952,79.0,1.0,999.0,18,13,222,9,1,protein,28918656,2.7788612559222017,2.481993085262332,52.79362461343408,0,rf
1024,0.0598804921871591,22040.63892798189,57.0,1.0,999.0,1,4,512,9,1,protein,779233664,2.398423934577293,0.9638799608360435,149.79822822473943,0,rf
1024,0.0692626828344695,2.3065260079245724,95.0,1.0,999.0,3,3,278,9,1,protein,232135936,2.474370298498939,1.3059154030472782,82.05456421896815,0,rf
1024,0.0339819000170415,1.845109568193244,92.0,1.0,999.0,10,6,232,9,1,protein,55041664,2.658909482011422,2.1202422589492707,59.55549966171384,0,rf
1024,0.0571596479228867,3.48858693816255,32.0,1.0,999.0,2,4,213,9,1,protein,276326208,2.318538954038229,1.0905306776234531,66.68030504928902,0,rf
1024,0.0685951615132297,22040.650186970925,93.0,1.0,999.0,1,4,20,9,1,protein,30446848,2.4481755264839045,1.0126816733893345,6.429953141137958,0,rf
1024,0.038307604382899,1.195711608123468,25.0,1.0,999.0,18,2,420,9,1,protein,54708480,2.8044927986799464,2.4830842609754216,90.00519568519667,0,rf
1024,0.0175366919431448,0.8307683682688506,91.0,1.0,897.0,1,3,422,9,1,protein,48425344,2.7321940682121872,2.151366265491564,103.1509777866304,0,rf
1024,0.0246348970475289,1.3118045376531284,47.0,1.0,999.0,17,3,163,9,1,protein,22496960,2.7749651151796466,2.4592799795944438,39.18512340821326,0,rf
1024,0.0665592549178678,2.749146696053648,71.0,1.0,999.0,1,19,190,9,1,protein,72917376,2.6687754298713706,1.7112149340385447,55.57898441702128,0,rf
1024,0.0401434390595539,1.3200624079036976,57.0,1.0,999.0,11,8,526,9,1,protein,113146752,2.711452048106985,2.174937349030578,132.56107647903264,0,rf
1024,0.0665925725297673,1.4407468984313871,17.0,1.0,999.0,6,6,742,9,1,protein,233056512,2.710065049809805,1.874195444882208,194.30184342712164,0,rf
1024,0.0379214987593052,1.695927231674751,56.0,1.0,999.0,15,9,133,9,1,protein,20859968,2.749398779168788,2.379003199955987,32.847765180282295,0,rf
1024,0.0530795510691655,2.582132840169875,61.0,1.0,999.0,2,5,778,9,1,protein,840250112,2.335502708060915,1.1436421154890002,241.27657913416624,0,rf
1024,0.0578086722308255,2.4926302250940404,99.0,1.0,999.0,1,8,207,9,1,protein,169628352,2.455624885197748,1.2200029410034434,58.1269220430404,0,rf
1024,0.0427472476825317,22040.63859522858,89.0,1.0,999.0,1,4,573,9,1,protein,871753024,2.295503871896688,0.9648263787701372,185.5645716469735,0,rf
1024,0.0079997897105056,1.0259589836490992,99.0,1.0,999.0,36,5,193,9,1,protein,12422208,3.008796357658373,2.863521181814435,41.63662073016167,0,rf
1024,0.0609544204149825,1.7245702400286076,75.0,1.0,999.0,4,6,548,9,1,protein,336391936,2.513778340778929,1.4902572269096823,156.695692114532,0,rf
1024,0.0167906534484998,0.8245005742048673,97.0,1.0,792.0,9,4,688,9,1,protein,69702656,2.7156850656252165,2.3240818322865744,146.94767209189013,0,rf
1024,0.0038745205476626,0.8475826622634903,55.0,1.0,795.0,3,4,728,9,1,protein,74034688,2.7866232320403896,2.236261016082609,174.24321568757296,0,rf
1024,0.0469803000002868,0.9780730735593424,99.0,1.0,999.0,23,9,269,9,1,protein,27317952,2.989577082030824,2.6120177112873955,61.67863132804632,0,rf
1024,0.0074446381101027,0.8275218941272892,86.0,1.0,642.0,6,4,258,9,1,protein,21184896,2.794087985384485,2.394581435781136,59.79785915277898,0,rf
1024,0.0513521620889814,1.7897608080838563,99.0,1.0,999.0,6,3,746,9,1,protein,299336704,2.4931622632512376,1.7766675003062349,207.02877361886203,0,rf
1024,0.0315577354930685,1.4909431654859655,86.0,1.0,999.0,14,10,271,9,1,protein,45596352,2.7509995121854565,2.3327479601784984,66.61445859447122,0,rf
1024,0.0206220706675141,1.5258288538022076,21.0,1.0,999.0,14,2,64,9,1,protein,10627968,2.810518161118569,2.334175270750817,15.804562011733651,0,rf
1024,0.027861097589162,0.8891592819688307,99.0,1.0,988.0,3,27,650,9,1,protein,82160000,2.6556402305885234,2.1849061377445183,168.65842517279088,0,rf
1024,0.0031038686625233,0.7120444726821358,99.0,1.0,378.0,1,4,709,9,1,protein,34258880,3.0329737909879304,2.713589125508524,142.60199532285333,0,rf
1024,0.0328952963530555,1.3077527277971772,72.0,1.0,22.0,4,3,437,9,1,protein,1202624,4.016750529153789,4.09009668200922,56.100103130564094,0,rf
1024,0.0209267615254743,0.7404201430739313,97.0,1.0,999.0,34,23,796,9,1,protein,54293376,3.038103952392514,2.8297423231019083,173.93217792361975,0,rf
1024,0.0250940848691722,0.7703255210577589,56.0,1.0,999.0,34,2,595,9,1,protein,40573888,3.014061951408973,2.827906702431865,116.78223440004513,0,rf
1024,0.0477085483728155,0.661198246914544,7.0,1.0,999.0,31,7,469,9,1,protein,6121664,3.670902353482613,3.620770885086941,64.31111012399197,0,rf
1024,0.0250785066036918,1.713652071925149,99.0,1.0,999.0,7,7,579,9,1,protein,198033088,2.5175401919897147,1.881331288644722,155.6672477927059,0,rf
1024,0.0275243926468167,1.6048458435277246,21.0,1.0,999.0,16,3,262,9,1,protein,38228736,2.788809606860459,2.4141946547952537,63.15297836624086,0,rf
1024,0.0212346986781666,1.2980566027054747,6.0,1.0,999.0,8,4,62,9,1,protein,487168,3.8265381032933967,3.880222057655071,8.342266550287604,0,rf
1024,0.0397899363723106,3.8842377703189386,90.0,1.0,999.0,2,4,273,9,1,protein,355985216,2.318252791362595,1.0871123396391444,85.02896061167121,0,rf
1024,0.0539114118171473,1.4847148853025154,54.0,1.0,999.0,6,2,550,9,1,protein,220611456,2.589641453102937,1.7678680318446989,149.79801112785935,0,rf
1024,0.0287696745496667,1.3722584375452604,33.0,1.0,999.0,15,3,766,9,1,protein,120134016,2.7701573782633395,2.3729688448185784,186.33249373175204,0,rf
1024,0.0543238089760957,2.150403784109359,80.0,1.0,999.0,1,11,516,9,1,protein,320167936,2.489204230695235,1.3858042089196512,142.12412068620324,0,rf
1024,0.037914816903386,1.794792372578398,63.0,1.0,999.0,7,8,766,9,1,protein,262062592,2.572610493681581,1.8790859881031707,205.64890002645552,0,rf
1024,0.0586869336504107,1.559622108322429,94.0,1.0,999.0,5,6,635,9,1,protein,308099392,2.5552964338146005,1.6418881603522495,176.64754980243742,0,rf
1024,0.0565593838978456,2.11469002831681,85.0,1.0,999.0,1,7,622,9,1,protein,572809600,2.435111611808147,1.1536892609974712,181.20321966335175,0,rf
1024,0.0416269152423879,2.68713678387126,32.0,1.0,999.0,1,12,233,9,1,protein,133286848,2.447629088264881,1.434620208149472,70.73610359057784,0,rf
1024,0.0534667930039532,0.8679635497985559,11.0,1.0,999.0,7,38,211,9,1,protein,14107840,3.027892123886337,2.8003185268249284,46.59501546807587,0,rf
1024,0.0244805809247403,0.7231444447137396,29.0,1.0,999.0,24,36,686,9,1,protein,66783616,2.951426367785167,2.6373911006660578,156.28010824136436,0,rf
1024,0.0187541699193884,0.8478543059928856,75.0,1.0,723.0,3,3,371,9,1,protein,34310080,2.8056181914893186,2.303267640880154,79.13569839298725,0,rf
1024,0.0584915176901876,2.07907517819617,28.0,1.0,999.0,3,18,324,9,1,protein,111077760,2.604188925643917,1.7946668594541342,90.83469385281204,0,rf
1024,0.0395686464790204,22040.633868996807,89.0,1.0,999.0,1,4,187,9,1,protein,284495040,2.295876974198354,0.9670238048637644,60.43312088772655,0,rf
1024,0.046066332994964,2.6580237175106047,99.0,1.0,999.0,2,15,408,9,1,protein,176515968,2.511415040457728,1.6406273292880988,118.70171548239888,0,rf
1024,0.0516470613080457,2.952710512546308,84.0,1.0,999.0,1,28,759,9,1,protein,203891648,2.5868234380281656,1.967459356011477,193.4115224876441,0,rf
1024,0.0414819504804602,0.7377521196789062,35.0,1.0,999.0,32,30,788,9,1,protein,57169920,3.103274053993012,2.790567409773668,172.73593127913773,0,rf
1024,0.0411282368356988,1.2418649552135317,91.0,1.0,999.0,9,32,461,9,1,protein,78204352,2.7795653305705126,2.267298350213568,105.04458710364996,0,rf
1024,0.0488014317741359,0.8716143482888681,13.0,1.0,999.0,12,9,522,9,1,protein,63975552,2.891838822141735,2.4813330256748345,119.34161187708378,0,rf
1024,-0.017946675230096,0.6994196902937714,99.0,1.0,399.0,6,20,796,9,1,protein,40602368,2.903745430227217,2.6861601536318096,174.33713244833052,0,rf
1024,0.0572152550967234,1.786905044404231,20.0,1.0,999.0,1,24,705,9,1,protein,188825152,2.636668451725836,1.9041275081206512,195.92432948201892,0,rf
1024,0.0565949003242826,2.6767437484214622,88.0,1.0,999.0,3,2,471,9,1,protein,393288896,2.3697859198451465,1.3107009175696194,143.83821632387117,0,rf
1024,0.0202819043940471,0.7355569415318547,88.0,1.0,999.0,40,34,164,9,1,protein,9489408,3.07799647624521,2.9145015563695496,31.583029062952846,0,rf
1024,0.0394716174915947,1.34093608984485,99.0,1.0,999.0,18,3,209,9,1,protein,27222464,2.8037537358229674,2.4806302585964044,44.76559739420191,0,rf
1024,0.0550635005895594,2.747442360143903,50.0,1.0,999.0,2,15,100,9,1,protein,43298816,2.6286256648977484,1.6330322483662438,29.04667998105288,0,rf
1024,0.0327127316976323,1.281000856874722,22.0,1.0,999.0,15,2,664,9,1,protein,103645312,2.7708916263822383,2.3695412886991103,160.71460174396634,0,rf
1024,0.0307420550272778,1.2203134798153583,37.0,1.0,999.0,7,3,787,9,1,protein,269193024,2.596860215974955,1.8771359739693956,210.23165052756667,0,rf
1024,0.0557729602550214,1.2367056659783868,44.0,1.0,999.0,17,12,106,9,1,protein,14625920,2.894634775424987,2.442196536266789,25.21682853065431,0,rf
1024,0.0327076687745933,0.9007360639294634,61.0,1.0,999.0,26,35,402,9,1,protein,36068608,3.003471596301737,2.6845646010613127,82.23221797682345,0,rf
1024,0.054395829407949,1.9988085620102825,82.0,1.0,999.0,5,35,546,9,1,protein,97398016,2.755877100030897,2.2171482178499544,141.9632764402777,0,rf
1024,0.0550967710522897,2.635902606440613,25.0,1.0,999.0,3,6,485,9,1,protein,390250816,2.3662200535973086,1.3179382682369198,128.95176106132567,0,rf
1024,0.0183809297831229,1.43056431215117,99.0,1.0,999.0,18,17,122,9,1,protein,15885056,2.7825052678172213,2.4842398357960307,29.015603495761752,0,rf
1024,0.0209521378245573,1.59567908777638,74.0,1.0,999.0,10,37,556,9,1,protein,81850496,2.707240033989,2.3534586206508274,138.1950164269656,0,rf
1024,0.0433944993235781,2.0370369809162443,65.0,1.0,999.0,2,4,613,9,1,protein,799405888,2.392248981501912,1.0841232670669674,189.80379436165092,0,rf
1024,0.0481016628747345,2.4399179058931413,99.0,1.0,999.0,5,21,426,9,1,protein,115948544,2.5624078885863657,1.9694857273792865,118.29641557112336,0,rf
1024,0.0503661717725845,0.9658517548404368,96.0,1.0,999.0,23,4,259,9,1,protein,26293184,2.99015506008396,2.611802203354572,59.335579849779606,0,rf
1024,0.0476080317873458,1.956047322483598,99.0,1.0,999.0,8,5,164,9,1,protein,48919168,2.565391407152034,1.976364551919392,44.79039513412863,0,rf
1024,0.0406408256409937,1.8148844706651523,99.0,1.0,999.0,6,2,508,9,1,protein,203856256,2.486882387585687,1.7814114792548268,139.35127362422645,0,rf
1024,0.0484021215018955,2.5239850708575013,59.0,1.0,999.0,1,13,776,9,1,protein,416038528,2.425341599758062,1.490703139306024,234.0408836286515,0,rf
1024,0.042942324200489,2.528347742118884,99.0,1.0,999.0,2,19,505,9,1,protein,178532032,2.5024576444568627,1.786919910253692,144.71914471499622,0,rf
1024,0.0178871991814109,1.270858293677511,60.0,1.0,21.0,13,3,755,9,1,protein,1981120,4.131312105764983,4.089008595456596,86.44682975485921,0,rf
